"","X.scratch_tmp.grp.msc_appbio.group10.outputs.SRR11318268_Aligned.sortedByCoord.out.bam","X.scratch_tmp.grp.msc_appbio.group10.outputs.SRR11318269_Aligned.sortedByCoord.out.bam","X.scratch_tmp.grp.msc_appbio.group10.outputs.SRR11318270_Aligned.sortedByCoord.out.bam","X.scratch_tmp.grp.msc_appbio.group10.outputs.SRR11318271_Aligned.sortedByCoord.out.bam"
"YNL084C",89.5113134066794,83.2427943563825,89.741868036501,106.334465867771
"YNL083W",40.3134159273919,40.545655100105,38.4543040496935,39.3841102642855
"YNL082W",21.5259523634616,24.2727727663515,22.9569345501025,30.1659515712029
"YNL081C",199.160731073878,203.224542659813,173.476766923959,190.338195314744
"YNL080C",69.7860368023317,76.648448202754,75.6810847064948,63.3909104521769
"YNL079C",780.930883677744,676.681755659845,603.97927958713,902.156604679536
"YNL078W",68.0188976187345,78.0429069557856,84.7858794064112,77.0127750793982
"YNL077W",139.233741433134,142.861671998056,133.70415507357,102.034771125093
"YNL076W",47.5607715997321,47.9493619236168,44.1205839510557,37.3607382152847
"YNL075W",83.9142921597629,90.9903861329606,70.5380633614488,85.2392450111998
"YNL074C",66.6840714387918,78.3297534018813,64.3975936256079,52.2735121313895
"YNL073W",36.7568577738459,45.8376966252703,40.4720880264078,42.8835782673713
"YNL072W",36.7956247812398,37.7342522852454,35.1982395156845,33.3586455182534
"YNL071W",386.436544399952,389.345640923535,459.344736787092,374.465886145216
"YNL070W",556.026631910685,487.246816267357,422.262575519081,712.438500878827
"YNL069C",575.645807014704,649.130702551513,666.348565702531,964.685223853782
"YNL068C",31.0825900141934,32.0075393834655,30.6747976484744,24.4685418236146
"YNL067W-B",0,1.05856070604922,0.223508530653777,1.94028631869987
"YNL067W",595.836675454233,627.34607843345,663.778428192221,1089.83569448561
"YNL066W",101.431777911203,129.214306346148,206.005848376833,297.768659208993
"YNL065W",21.7547992751756,24.4269645446663,20.1865898826928,19.7818856138203
"YNL064C",635.284306502275,757.764743157958,567.469624476179,507.569436160575
"YNL063W",44.0665108291395,50.3525403020923,43.5536527891751,48.0253373084616
"YNL062C",29.0215743194309,34.4007920138717,29.9137471464559,34.2900936587305
"YNL061W",97.9315033955249,104.809480698456,90.9463071750547,104.550818474995
"YNL059C",43.5569311334281,45.3167597919552,45.9103078150315,44.5513008521228
"YNL058C",20.6082387981714,21.5959741266925,20.5458630386469,20.4889610667617
"YNL056W",75.7163366052012,78.6489219529801,88.6549973331097,86.383027710647
"YNL055C",1453.7375685401,1573.8561303094,1454.92878029076,1619.39742520149
"YNCN0008C",46.5081187071827,55.0779571871412,19.5302383686765,35.9636168367469
"YNL054W-B",5.67709240127933,6.19654141735686,4.77731926232286,4.88588063798556
"YNL054W-A",0,0,0,0
"YNL054W",29.4384976870677,30.8669402174376,25.6406072704207,19.7003589642798
"YNL053W",35.3377919597426,39.984646293842,38.2892920002844,37.9662555585599
"YNL052W",686.344288860141,743.054625480004,961.607717931403,1533.51075166456
"YNL051W",35.2164977828285,31.0336460456608,33.9589124470053,31.601693012488
"YNL050C",118.42556913618,137.066815082687,84.4268422468804,74.8167722077764
"YNL049C",18.3146545140522,21.5915001390532,16.1226871906719,16.0943222566324
"YNL048W",63.2287228995657,52.9423036981345,64.9620012636976,58.9684466803412
"YNL047C",31.5830825104548,32.0323369816812,30.363480801281,27.4983821737473
"YNL046W",67.3941239183652,76.2102519875319,62.3007419952974,70.1082646138317
"YNL045W",52.9902219290382,52.8766825063044,69.5324395600537,67.4903957403322
"YNL044W",320.142724085364,389.698657936339,305.413673677875,355.786148853626
"YNCN0009W",5.52044670354033,4.56063237522872,5.69015467622742,5.06630316549411
"YNL042W-B",8.65100413649611,7.40500140417686,11.4821010282371,8.24747026940901
"YNL042W",18.124093963338,20.5024810603367,18.7341810227584,17.9171023787247
"YNL041C",29.7254822498325,30.2186316602817,31.1020102852255,32.0745240882115
"YNL040C-A",83.7975499614327,67.0735428114446,45.9103078150315,55.5416939624539
"YNL040W",50.7795609249406,52.4087151486399,55.0070633504617,56.9155370933189
"YNL039W",54.3152005075932,56.9601730910155,58.3507522842093,55.993293472755
"YNL038W",121.014099911989,105.388462919119,97.6042317840641,128.243552302203
"YNL037C",169.107056914758,191.456977960244,274.320501851076,436.516048918362
"YNL036W",1553.16218606384,1826.49404708177,1286.85036523912,2161.94218054017
"YNCN0010C",4.60715889273334,2.04461725414986,3.02195780486683,1.24922543806704
"YNCN0011W",22.0817868141613,41.0456913770585,9.19178832313659,15.1989094964823
"YNL035C",38.3099402006633,39.1640318656005,40.2418512960178,52.6635718792644
"YNCN0012C",7.85028179879747,8.06794916502378,5.96224107446698,5.75093872839872
"YNL034W",7.03269857376602,7.25588968136641,5.32956638265296,4.82662487544626
"YNL033W",2.6104784411883,2.19957771972754,1.73238717268138,1.81320323817684
"YNL032W",102.891730048964,92.094781426282,82.8471620290001,102.008756644239
"YNL031C",1039.39379685838,1191.44175421237,1021.19905641321,1236.76965742179
"YNL030W",452.643964325197,647.163301805183,417.468803731028,685.509789854164
"YNL029C",22.7410900533545,21.9937744860674,17.8563230139709,25.0505927073953
"YNL027W",54.695387663399,55.599536960614,57.9084598249531,56.0352529791763
"YNL026W",60.8133459541788,61.0158756165558,55.4918684745236,54.1728829201081
"YNL025C",30.3545929852787,32.676854190191,29.5045057285866,22.7983642447235
"YNCN0013W",32.0135950011642,34.1535271565256,24.2848592335642,30.0401975930474
"YNCN0014W",32.3523853323759,38.5291479311077,36.6450032816077,54.7867667896456
"YNL024C-A",449.267797479269,369.121568282522,396.308180695392,491.084399986799
"YNL024C",28.3466599962544,47.8589437918738,12.7589889968351,16.491124473916
"YNL023C",37.147621296064,39.9975957380307,33.2546450069822,32.0236512717464
"YNL022C",38.0264766820086,42.5174896051687,33.1835058229499,35.3712571309853
"YNL021W",16.2748366749134,18.9298203770584,15.7202053681609,18.9323521403613
"YNL020C",35.7742490604289,40.782914863761,37.9097051163031,36.6296097411311
"YNL019C",5.14943692508377,5.76079878976259,3.42791504381635,3.2353234249822
"YNL018C",3.09239228066307,3.5548989714077,2.02215058891656,1.80171955967001
"YNCN0015W",5.37124544128248,8.47134662327497,7.23986416185276,4.51859471517042
"YNL016W",93.7671536998493,100.666325187467,110.370875522622,108.08857370259
"YNL015W",3258.7621540745,3368.23431057801,3415.47502954444,4917.5138409496
"YNL014W",259.324863329503,227.642011019594,295.584791637466,179.458639209502
"YNL012W",63.5039506870744,58.4747594071328,51.6269340536388,51.4005314828294
"YNL011C",22.1008721960232,23.6575234467431,19.8294759330587,25.5250599933433
"YNL010W",178.900375816702,197.89923626124,157.443288066193,235.938994525283
"YNL009W",296.16142505147,222.881088136852,264.918131324713,207.008425303633
"YNL008C",63.2721849652903,59.5705428230493,59.4605323557872,63.3400147603281
"YNL007C",778.401029805975,864.704354833991,759.090688940731,660.198146211697
"YNL006W",218.784019356098,219.106744878811,211.445687027341,194.35272209208
"YNL005C",144.901452183746,155.569723720412,152.123390773385,217.90551249437
"YNL004W",124.583835936127,130.537053255897,119.086327587412,134.618912683129
"YNL003C",62.3296427807015,67.2442331459561,50.9395547371419,63.2843483128387
"YNL002C",154.325343140838,167.4328418308,145.605082079372,193.899813411264
"YNL001W",41.8987749807163,42.0130982445312,36.5364254941066,48.6208009215636
"YNR001C",562.597216552723,598.437888218648,825.575787889718,937.160537633795
"YNCN0016C",11.0408934070807,11.1942794664705,16.195055616955,21.53178845335
"YNCN0017W",9.91614543005997,4.84076949901427,7.23986416185276,12.7342214700257
"YNR002C",817.128148105442,1044.51813148155,398.443839921447,659.65773513119
"YNR003C",47.6248696746643,49.4394453026509,42.9445635941692,41.3588774139079
"YNR004W",32.6546988680376,37.4327228720071,27.941607264112,31.2249705301882
"YNR006W",74.6947316410376,73.6941757921096,69.706678152436,51.6551488077344
"YNR007C",139.208652564765,137.738829876829,135.246377384801,101.000256032358
"YNR008W",22.3845582345739,26.5446089799085,23.3583295842159,24.8723342716856
"YNR009W",31.6347075097646,31.881307920508,26.0941739367672,26.5068981618652
"YNR010W",70.2540540487471,88.9572074935522,59.1776086327651,74.8461854315663
"YNR011C",23.671923378886,25.0406940656282,22.1597112204629,18.1739906027873
"YNR012W",18.5966135964803,19.0089668142456,13.7275199544169,17.8632601651884
"YNR013C",28.1948452867366,28.2615601775473,33.08750363342,27.2844483326051
"YNR014W",51.7713831699297,62.6926365946934,12.1817395885432,20.7409218793937
"YNR015W",37.1132848512937,37.4757985024698,40.5734745424983,38.5302225157578
"YNR016C",498.197409759759,502.810554513659,380.367697894114,310.813390350774
"YNR017W",227.916945516845,263.218951958981,237.325968338051,246.86300536439
"YNR018W",117.40716189191,129.002323767682,146.041467300425,167.84099464708
"YNR019W",94.8468086823361,97.8952989872367,101.618170841874,90.6261570910003
"YNR020C",45.6929395047505,46.2274632170114,34.111855453285,48.344870796929
"YNR021W",93.8633217285717,81.9378261084863,105.930902325756,136.077150208012
"YNR022C",194.586646662373,200.075534591203,195.015982463935,300.504153473308
"YNR023W",35.1942520001041,35.0635631965636,35.3127710635391,33.1856260258291
"YNR024W",122.680630486245,132.44236050883,102.2402123643,108.966156853568
"YNR026C",31.5896226621102,38.3050956508039,29.979028743983,35.3567852269864
"YNR027W",37.433275760436,36.5476405781622,31.8450456190608,35.0180325715599
"YNR028W",78.4983608927617,70.554955227722,73.2283385965279,73.8466972730921
"YNR029C",64.064833372463,70.3012320809041,54.454474876469,57.7322918858631
"YNR030W",63.3651273797673,68.7339574970241,46.0160334686217,48.5153596608729
"YNR031C",22.2860487175056,23.5095613211445,24.5934358099691,20.6756473488013
"YNR032W",53.5265826714755,56.7365588616776,54.7165843037353,57.4455621800199
"YNR032C-A",294.316705333863,267.990378098206,304.074294797816,355.462784260073
"YNR033W",43.1720056925052,46.3681829677153,40.7664810618589,36.3385095068181
"YNR034W",69.5054044585259,65.512415373133,85.115796752665,58.6243652007175
"YNR034W-A",6590.5640645343,6888.03740621045,2486.053779195,2951.24953084894
"YNR035C",186.420000635185,167.707494902924,189.608868000129,239.962569173811
"YNR036C",525.595057576631,500.560363790747,546.732344415138,634.669614731898
"YNR037C",214.909697756553,216.747208220356,188.288930991953,306.180930436383
"YNR038W",28.8761827569802,30.8938421677831,27.045951310889,28.0657111866261
"YNR039C",46.2321644722997,45.5324341188451,42.4009698036626,32.8055670320113
"YNR040W",37.5542390535961,38.9888090712868,28.8986963622349,44.157661831544
"YNR041C",36.8591426013243,41.7759705558363,32.0779682881734,54.6019804967461
"YNR043W",74.7041266760815,84.3910192300165,82.0546544513755,110.003862182769
"YNR044W",26.7002914943006,28.8234707290939,30.5886509486198,23.0565642683093
"YNR045W",45.0094065926327,45.487865768515,41.4622008558511,40.2616010743552
"YNR046W",163.665008152019,175.596540650517,188.238555827596,168.976111460892
"YNR047W",25.6271846970752,28.2709121002586,25.7804839641568,22.6566891002745
"YNR048W",49.6646200896404,46.4692029741809,39.7799802120951,39.9903625499662
"YNR049C",89.164371401258,87.9036837303886,79.7078028725345,76.8349295240812
"YNR050C",90.5615459224045,96.29918562655,130.265471844413,195.965059801774
"YNCN0018W",44.8430132226045,53.3707061431724,27.1217442469693,86.7719560344627
"YNR051C",80.9402167839294,93.70026516379,97.0685420259475,93.2160508782966
"YNR052C",61.5722563205221,66.5351746271323,63.682936348051,64.2743438461073
"YNR053C",73.7896512147207,87.0819422059726,72.1106444452816,116.868274663575
"YNCN0019C",14.1715229245291,17.3225346488448,9.31639025035325,14.4223228798737
"YNR054C",45.0101939429641,47.1156354130311,45.2340371737952,47.4985899301214
