"","X.scratch_tmp.grp.msc_appbio.group10.outputs.SRR11318268_Aligned.sortedByCoord.out.bam","X.scratch_tmp.grp.msc_appbio.group10.outputs.SRR11318269_Aligned.sortedByCoord.out.bam","X.scratch_tmp.grp.msc_appbio.group10.outputs.SRR11318270_Aligned.sortedByCoord.out.bam","X.scratch_tmp.grp.msc_appbio.group10.outputs.SRR11318271_Aligned.sortedByCoord.out.bam"
"YNL084C",88.1573385402789,81.1201100392462,91.867377101107,108.22944237889
"YNL083W",39.703623155204,39.5117442748564,39.3650826374258,40.0859707876173
"YNL082W",21.2003443775409,23.6538190841389,23.5006626176079,30.7035361558105
"YNL081C",196.148166360155,198.042333762376,177.585511801494,193.730194384348
"YNL080C",68.7304323624016,74.6939191628439,77.4735683608071,64.5205939028347
"YNL079C",769.11828984291,659.426427297346,618.284346571857,918.233852646765
"YNL078W",66.9900234539949,76.0528193339124,86.7940073757958,78.3852124978836
"YNL077W",137.127650266771,139.218711270767,136.870897640916,103.853123180766
"YNL076W",46.841353160634,46.7266571915267,45.1655666684372,38.0265404157123
"YNL075W",82.6449795087474,88.6701388713453,72.2087361071235,86.7582855763036
"YNL074C",65.6753882536041,76.3323512195437,65.9228311984916,53.205073472619
"YNL073W",36.200862562743,44.6688391822639,41.4306572187571,43.6478024807178
"YNL072W",36.2390431688022,36.7720319974228,36.0318991974545,33.9531268012878
"YNL071W",380.591189788754,379.417359535052,470.224178269444,381.139207468363
"YNL070W",547.616006973969,474.822063068451,432.263737201437,725.134800368979
"YNL069C",566.938416574507,632.577923746676,682.13083040881,981.87678845994
"YNL068C",30.6124254723031,31.1913497972711,31.4013209745798,24.9045934051851
"YNL067W-B",0,1.03156749628445,0.228802262758041,1.97486397862205
"YNL067W",586.82387190638,611.348805727702,679.499819967114,1109.25755385337
"YNL066W",99.8974905376941,125.919352305365,210.885034732846,303.075166467423
"YNL065W",21.4257296825046,23.8040789849598,20.6647031727092,20.1344167360479
"YNL064C",625.674806302956,738.441805373171,580.909971296485,516.614783324707
"YNL063W",43.3999476223017,49.0685547216752,44.5852079130605,48.8811923258865
"YNL062C",28.582585316629,33.5235746850987,30.6222452210699,34.9011741914355
"YNL061W",96.4501622199807,102.136847677353,93.1003430172148,106.414008773753
"YNL059C",42.8980759812949,44.1611861947741,46.9976796020775,45.3452453927346
"YNL058C",20.2965124217889,21.0452785866587,21.0324856049505,20.8540929141068
"YNL056W",74.571028678888,76.6433809991947,90.7547641930719,87.922451519618
"YNL055C",1431.74789980177,1533.72293017999,1489.38832942347,1648.25655434538
"YNCN0008C",45.8046230101974,53.6734738700566,19.9928061711392,36.604521068544
"YNL054W-B",5.59121900569365,6.03853012774546,4.89046862748266,4.97295145711799
"YNL054W-A",0,0,0,0
"YNL054W",28.993202176859,30.0798358148988,26.2478973165017,20.0514372077569
"YNL053W",34.8032619620629,38.9650411463885,39.1961623274193,38.6428486265883
"YNL052W",675.962440114473,724.106794469799,984.383106563017,1560.8393024805
"YNL051W",34.6838025171031,30.2422906583986,34.7632190411239,32.1648638102305
"YNL050C",116.634228600029,133.571622723692,86.4264665294819,76.1500748657107
"YNL049C",18.0376215787162,21.0409186853312,16.5045481717208,16.3811376592379
"YNL048W",62.2723063486024,51.5922793669957,66.500606661178,60.0193178202349
"YNL047C",31.1053473695534,31.2155150587993,31.0826306818012,27.988428255117
"YNL046W",66.3747002672567,74.2668969145828,63.7763162700476,71.3576574009622
"YNL045W",52.1886760023135,51.5283315100873,71.1792944094419,68.6931357325858
"YNL044W",315.300149604267,379.761374643457,312.647304379578,362.126580336092
"YNCN0009W",5.43694277757359,4.44433662982551,5.82492427271512,5.15658927751314
"YNL042W-B",8.52014646360369,7.21617448563634,11.7540511263375,8.39444766106791
"YNL042W",17.8499435038184,19.9796695023436,19.1778944471954,18.236401374379
"YNL041C",29.2758457253962,29.4480590719087,31.8386520137198,32.6461211640653
"YNL040C-A",82.5300031877837,65.363173060868,46.9976796020775,56.5314972645885
"YNL040W",50.011454116957,51.0722972810344,56.3098890473952,57.9298235246225
"YNL039W",53.493612559077,55.5076934252798,59.7327722445718,56.9911446872713
"YNL038W",119.183604486048,102.701065899652,99.9159585615428,130.528968581224
"YNL037C",166.549093054332,186.574840981725,280.817700160505,444.29516035393
"YNL036W",1529.66859085962,1779.91860113405,1317.32902782942,2200.46994872041
"YNCN0010C",4.53746963102032,1.99247968460421,3.09353196359159,1.27148776705804
"YNCN0011W",21.7477711102943,39.9990296684296,9.40949305592442,15.4697678325394
"YNL035C",37.7304526008184,38.1653523176624,41.1949674008823,53.6020844385597
"YNCN0012C",7.73153609118572,7.86221713384365,6.10345495519422,5.85342566636627
"YNL034W",6.92631987425361,7.0708650993279,5.45579555421579,4.91263970320991
"YNL033W",2.57099156445585,2.14348867122685,1.77341824011408,1.84551616247839
"YNL032W",101.335359003286,89.7463721767472,84.8093720623137,103.826645098297
"YNL031C",1023.67161578787,1161.06008879614,1045.38584791492,1258.81001311788
"YNL030W",445.797136501995,630.660691555379,427.356426375117,697.726195318894
"YNL029C",22.3971015317372,21.4329350700293,18.2792446363656,25.497016963
"YNL027W",53.8680488903903,54.1817534027837,59.2800042218811,57.0338519501085
"YNL026W",59.8934651164395,59.459975874494,56.8061766345293,55.1382927694498
"YNL025C",29.8954403439231,31.8435971322178,30.203311043708,23.2046517488091
"YNCN0013W",31.5293477997208,33.2826150610034,24.8600387964928,30.5755411278426
"YNCN0014W",31.8630134871754,37.5466578705766,37.512929126609,55.7631166056654
"YNL024C-A",442.472038564345,359.708999060547,405.694620368154,499.83596887237
"YNL024C",27.9178799491228,46.6385447146061,13.0611818011675,16.7850112515003
"YNL023C",36.5857152791908,38.9776603808299,34.0422712392983,32.5943417479247
"YNL022C",37.4512768360262,41.4332971644092,33.9694471451586,36.0016049762017
"YNL021W",16.0286586335691,18.4471115353951,16.0925336886935,19.2697438064918
"YNL020C",35.2331170822609,39.7429539343167,38.8075850426322,37.2823825698133
"YNL019C",5.07154500385811,5.61389890083222,3.509104177247,3.29297981932418
"YNL018C",3.04561583123209,3.46424934396602,2.07004461542593,1.8338278344174
"YNCN0015W",5.2899983781797,8.25532799053583,7.4113381598787,4.59912016643064
"YNL016W",92.3488037218226,98.0993422865289,112.984976404681,110.014810004388
"YNL015W",3209.46914423844,3282.34461642749,3496.36952499086,5005.14839241565
"YNL014W",255.402237978385,221.837158714373,302.585628233932,182.656754733422
"YNL012W",62.5433709583781,56.983657916589,52.8497024081397,52.3165355180605
"YNL011C",21.7665678009688,23.0542585708946,20.2991310869381,25.9799396858078
"YNL010W",176.194275288996,192.852822233059,161.172284835126,240.143641146996
"YNL009W",291.68159886352,217.197638968281,271.192637325415,210.697502973352
"YNL008C",62.3151109941373,58.0514989467419,60.8688371222661,64.4687912036503
"YNL007C",766.626703296551,842.654465865736,777.069522850733,671.96347525667
"YNL006W",215.474626921732,213.519541148698,216.453714320307,197.816263665652
"YNL005C",142.709629531448,151.60270873352,155.72638738023,221.788786129597
"YNL004W",122.699343616694,127.208369279177,121.906851321716,137.017943659635
"YNL003C",61.3868259841992,65.5295108060779,52.1460427199501,64.4121327296378
"YNL002C",151.990971898713,163.163318320979,149.053694511716,197.35528374185
"YNL001W",41.2650015938918,40.9417677414228,37.4017797069746,49.4872676400098
"YNR001C",554.087202989874,583.177771953649,845.129301306278,953.86158739665
"YNCN0016C",10.8738855551472,10.9088262732081,16.578630622343,21.9155044294309
"YNCN0017W",9.76615085202407,4.71733028030619,7.4113381598787,12.9611568326682
"YNR002C",804.768023635627,1017.8830061977,407.880862038537,671.413433561146
"YNR003C",46.9044816689367,48.1787435686058,43.961692624265,42.0959300768054
"YNR004W",32.1607541379863,36.4781915590873,28.603395800711,31.7814277920198
"YNR006W",73.5648768165976,71.8149804524088,71.3576597903078,52.5756903543555
"YNR007C",137.102940900119,134.226501196601,138.449647022219,102.800172091902
"YNR008W",22.0459627197546,25.867723663626,23.9115645719823,25.3155818004799
"YNR009W",31.1561914737017,31.0683372260966,26.7122065724757,26.9792750999488
"YNR010W",69.1913702401365,86.68880611776,60.5792124362372,76.1800122597941
"YNR011C",23.3138547943178,24.4021584542964,22.6845572939699,18.4978675793117
"YNR012W",18.3153156638335,18.5242397450315,14.0526521222229,18.1815996438212
"YNR013C",27.7683616342529,27.5408927488466,33.8711711727386,27.770681919121
"YNR014W",50.9882737623802,61.0939795874605,12.4702604148267,21.1105438966735
"YNR015W",36.5518982177415,36.5201687645638,41.5344450438875,39.2168659858662
"YNR016C",490.661526912684,489.988927286835,389.376592041809,316.352366535491
"YNR017W",224.469405713083,256.506890625428,242.946962284419,251.262327755416
"YNR018W",115.631226087965,125.712775264979,149.500415385049,170.832073220369
"YNR019W",93.4121275205178,95.3989770234169,104.024966554721,92.2411973094186
"YNR020C",45.0017744519006,45.0486667584057,34.9197844563563,49.2064201905867
"YNR021W",92.4435170842141,79.8484183728919,108.439843782421,138.502168298242
"YNR022C",191.64327091588,194.97362513702,199.634877162021,305.859409717637
"YNR023W",34.6618932307337,34.1694452578792,36.14914339046,33.7770239447686
"YNR024W",120.824926620994,129.065091355983,104.661740942903,110.908032482128
"YNR026C",31.1117885929211,37.328318904744,30.6890729935356,35.9868751697633
"YNR027W",36.8670488488009,35.6156787899567,32.5992859152242,35.642085635138
