"ONTOLOGY","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"BP","GO:0034219","carbohydrate transmembrane transport","9/93","42/6480",0.214285714285714,14.9308755760369,10.9288528505038,5.27061571186306e-09,2.86721494725351e-06,1.98184460890245e-06,"YBR298C/YCL040W/YDL245C/YDR343C/YEL069C/YFL054C/YFL011W/YGR289C/YNR072W",9
"BP","GO:0005975","carbohydrate metabolic process","19/93","277/6480",0.0685920577617329,4.77931757307558,7.75709994360562,8.67627824173885e-09,4.7112190852642e-06,1.98184460890245e-06,"YBR298C/YBR299W/YCL040W/YDR516C/YEL070W/YFL053W/YGR289C/YGR292W/YHR044C/YHR174W/YIL167W/YIL162W/YJL052W/YJL034W/YNL241C/YNR073C/YOL136C/YOR178C/YOR344C",19
"BP","GO:0008643","carbohydrate transport","9/93","51/6480",0.176470588235294,12.2960151802657,9.7720492854864,3.23500609520935e-08,1.75337330360347e-05,4.92628998358196e-06,"YBR298C/YCL040W/YDL245C/YDR343C/YEL069C/YFL054C/YFL011W/YGR289C/YNR072W",9
"BP","GO:0016052","carbohydrate catabolic process","11/93","112/6480",0.0982142857142857,6.84331797235023,7.52686297454989,4.66105700408096e-07,0.00025216318392078,5.32341773623983e-05,"YBR299W/YCL040W/YDR516C/YFL053W/YGR289C/YGR292W/YHR174W/YIL162W/YJL052W/YOL136C/YOR344C",11
"BP","GO:1904659","glucose transmembrane transport","6/93","23/6480",0.260869565217391,18.1767180925666,9.95716534605228,6.16052011480152e-07,0.000332668086199282,5.62876995752392e-05,"YCL040W/YDL245C/YDR343C/YEL069C/YFL011W/YNR072W",6
"BP","GO:0008645","hexose transmembrane transport","6/93","26/6480",0.230769230769231,16.0794044665012,9.29615571678483,1.35713301982483e-06,0.000731494697685582,8.85707865569888e-05,"YCL040W/YDL245C/YDR343C/YEL069C/YFL011W/YNR072W",6
"BP","GO:0015749","monosaccharide transmembrane transport","6/93","26/6480",0.230769230769231,16.0794044665012,9.29615571678483,1.35713301982483e-06,0.000731494697685582,8.85707865569888e-05,"YCL040W/YDL245C/YDR343C/YEL069C/YFL011W/YNR072W",6
"BP","GO:0015761","mannose transmembrane transport","5/93","16/6480",0.3125,21.7741935483871,10.0387698379841,2.10699235373474e-06,0.00113145489395556,0.000102967298309608,"YDL245C/YDR343C/YEL069C/YFL011W/YNR072W",5
"BP","GO:0006096","glycolytic process","6/93","29/6480",0.206896551724138,14.4160177975528,8.73687475201512,2.7046709694229e-06,0.00144970363961067,0.000102967298309608,"YCL040W/YDR516C/YHR174W/YJL052W/YOL136C/YOR344C",6
"BP","GO:0009137","purine nucleoside diphosphate catabolic process","6/93","29/6480",0.206896551724138,14.4160177975528,8.73687475201512,2.7046709694229e-06,0.00144970363961067,0.000102967298309608,"YCL040W/YDR516C/YHR174W/YJL052W/YOL136C/YOR344C",6
"BP","GO:0009181","purine ribonucleoside diphosphate catabolic process","6/93","29/6480",0.206896551724138,14.4160177975528,8.73687475201512,2.7046709694229e-06,0.00144970363961067,0.000102967298309608,"YCL040W/YDR516C/YHR174W/YJL052W/YOL136C/YOR344C",6
"BP","GO:0046032","ADP catabolic process","6/93","29/6480",0.206896551724138,14.4160177975528,8.73687475201512,2.7046709694229e-06,0.00144970363961067,0.000102967298309608,"YCL040W/YDR516C/YHR174W/YJL052W/YOL136C/YOR344C",6
"BP","GO:0009191","ribonucleoside diphosphate catabolic process","6/93","30/6480",0.2,13.9354838709677,8.56861155111122,3.3419994292843e-06,0.00177794369637925,0.000110084912991468,"YCL040W/YDR516C/YHR174W/YJL052W/YOL136C/YOR344C",6
"BP","GO:0015755","fructose transmembrane transport","5/93","18/6480",0.277777777777778,19.3548387096774,9.40914918457758,4.04007346530687e-06,0.00214527901007795,0.000110084912991468,"YDL245C/YDR343C/YEL069C/YFL011W/YNR072W",5
"BP","GO:0009134","nucleoside diphosphate catabolic process","6/93","31/6480",0.193548387096774,13.4859521331946,8.40820574777095,4.09647775302352e-06,0.00217113320910246,0.000110084912991468,"YCL040W/YDR516C/YHR174W/YJL052W/YOL136C/YOR344C",6
"BP","GO:0019364","pyridine nucleotide catabolic process","6/93","31/6480",0.193548387096774,13.4859521331946,8.40820574777095,4.09647775302352e-06,0.00217113320910246,0.000110084912991468,"YCL040W/YDR516C/YHR174W/YJL052W/YOL136C/YOR344C",6
"BP","GO:0046031","ADP metabolic process","6/93","31/6480",0.193548387096774,13.4859521331946,8.40820574777095,4.09647775302352e-06,0.00217113320910246,0.000110084912991468,"YCL040W/YDR516C/YHR174W/YJL052W/YOL136C/YOR344C",6
