"","X.scratch_tmp.grp.msc_appbio.group10.outputs.SRR11318268_Aligned.sortedByCoord.out.bam","X.scratch_tmp.grp.msc_appbio.group10.outputs.SRR11318269_Aligned.sortedByCoord.out.bam","X.scratch_tmp.grp.msc_appbio.group10.outputs.SRR11318270_Aligned.sortedByCoord.out.bam","X.scratch_tmp.grp.msc_appbio.group10.outputs.SRR11318271_Aligned.sortedByCoord.out.bam"
"YJL187C",17.1194943173333,19.8537973148544,21.1135548132599,18.9184445278973
"YJL186W",98.9914645347557,100.163508807399,100.748600154146,91.402728019213
"YJL185C",129.590940047042,120.237177239148,143.273963770084,87.2506092327407
"YJL184W",92.240133289486,95.1554434924869,89.5199315563745,88.1752851178443
"YJL183W",70.8119688983524,71.8770076072636,61.316212182294,57.7721241143608
"YJL181W",9.94787941840795,10.5960649658465,11.0656744710329,11.1949904689768
"YJL180C",57.5194932163259,60.561179456037,56.1619129743999,62.6135151472224
"YJL179W",152.898848315596,136.123058838017,115.126529136008,171.493121825301
"YJL178C",106.426264810161,105.178060187872,120.041727433028,119.992316236523
"YJL177W",344.882762695179,387.315361203871,423.042432072013,480.370535042777
"YJL176C",29.8342210640537,30.17089459536,33.5821256444023,25.0041163379833
"YJL174W",186.946639008738,197.356810775208,193.744999525584,206.86900006348
"YJL173C",224.108582576097,187.817639459742,266.729223829111,303.791833868264
"YJL172W",54.7987060353649,54.7909216673829,66.5281293263003,60.6130909505302
"YJL171C",35.4591018109553,55.5453357825181,40.2520678219101,60.1428767665977
"YJL170C",13.0926929119692,14.4284612686977,14.1454700702091,15.0110652363885
"YJL168C",20.5380471646339,21.2954128625194,20.1456597265951,18.0010629312203
"YJL167W",188.401254718523,218.94747175446,223.712507869998,231.237179228105
"YJL166W",987.74031684298,1047.2869079946,897.09791627359,1679.29619561276
"YJL165C",34.3591417727191,41.6147987266957,35.3755768965284,24.4346889448727
"YJL164C",48.8508768197845,47.1281398223795,49.6201013055959,32.5200671400166
"YJL163C",91.0177637470202,74.8815226115268,90.4117364752715,52.878396364864
"YJL162C",11.6758124461533,12.0099920187505,10.4549156943232,9.43401822982949
"YNCJ0002C",4.58244251918921,5.34387454396212,6.51436121654368,4.14156642220178
"YJL161W",124.561420963596,115.099971876444,123.475464245183,90.0619084960564
"YJL160C",8.9739499334122,10.1032628096784,7.97152096234951,9.56504626079935
"YJL159W",541.563113623931,802.471827351646,422.047127603626,514.960482508799
"YJL158C",75.6964377042007,123.225528135442,162.299625433778,281.190562349489
"YJL157C",12.9603480016677,14.430390465284,12.8628618206958,12.3627573242413
"YJL156C",33.6669246307779,35.1779627122535,36.5823015444522,31.5029517731234
"YJL155C",100.180777420458,94.9334004250225,105.265174624944,74.1015176695176
"YJL154C",31.6053450484488,33.174433875295,32.5663638427714,24.0041808960266
"YJL153C",555.762747776723,478.366836985913,308.698280901288,195.816983198035
"YJL151C",505.866479719621,546.750149236722,435.628076702224,421.645018181856
"YJL149W",37.834727649829,33.7291840568453,32.5924603668546,22.1441929269704
"YNCJ0003C",27.8687320554772,43.8961123254032,32.1309846470125,28.2302690819468
"YNCJ0004C",26.4196761181525,29.3631843362971,13.7721896965821,21.4115870068116
"YJL148W",101.753723631227,110.782629969061,97.4077223742294,119.14968014642
"YJL147C",27.1562278048781,26.6426330070383,22.8383102042686,23.4683614644123
"YJL146W",42.2866124263175,39.4650820044522,42.2288177047347,29.063977372582
"YJL145W",31.1295417235769,32.008902776885,40.1391577117846,37.2560473892592
"YJL144W",765.885127656162,876.471766274702,380.869720449952,256.810926881998
"YJL143W",223.366281717029,252.977004354735,201.938728635181,200.179431490357
"YJL142C",9.89447784950342,9.05603166992055,10.3015370624009,7.91278557437025
"YJL141C",75.3477995552681,83.6303138717835,74.1191051599868,45.2086829750244
"YJL140W",221.584981120949,230.183785255125,216.317565062583,283.897182470156
"YJL139C",29.8110546303298,32.5303691644687,26.4506562167501,24.4770299238219
"YJL138C",99.4251164769538,118.496369622554,113.601316653411,128.711278549725
"YJL137C",78.1644076051577,74.2461939592218,96.9082097923962,57.0781460121667
"YJL136W-A",2.80557705256482,1.43139496713271,0.587761914274618,1.26782645577605
"YJL136C",798.862560471901,850.678028966971,917.870378491762,1434.24596663924
"YJL134W",39.1439584670532,40.0008560376092,37.5307485749012,36.9883730083192
"YJL133C-A",268.557317010312,356.757064554911,51.4565963883619,62.7624808667378
"YJL133W",24.4646318983653,27.5336774122239,23.6410903297124,28.5796257053162
"YJL132W",19.2258611761912,19.2763730220951,24.3901628448125,17.5084976539875
"YJL131C",32.0605942398976,38.4848780182819,37.2249212373925,33.6893806444649
"YJL130C",31.422462988726,39.3408082397826,25.3621256173993,18.994844980046
"YJL129C",19.2767658262148,21.8813503778255,21.9897139481285,23.7177916189614
"YJL128C",47.1689214595338,50.2036644376711,52.9143865066244,44.8806775131104
"YJL127C-B",604.585974202893,558.233234200874,635.78095368611,898.86503589134
"YJL127C",17.4024561014005,17.7573366281425,18.6653377955915,11.4527649134566
"YJL126W",43.1548761176335,39.0120191951261,40.3418404797579,44.6274912433171
"YJL125C",45.5380225344428,48.7002316838423,39.9004624513301,35.8689234779976
"YJL124C",149.801597398565,159.482221216627,157.105701964664,140.888497381523
"YJL123C",98.3181970863322,97.8631889345214,131.297913050548,108.987549904383
"YJL122W",92.1249483078558,103.340210286222,84.2035733325012,95.9686998547211
"YJL121C",121.482660257669,132.747209905871,141.264518325367,121.083261711138
"YJL118W",22.9241150440478,26.7436630586468,21.3197276177793,18.8145446037167
"YJL117W",138.329336266074,134.470381553355,140.071953121715,145.02309235545
"YJL116C",391.595472556986,456.853842669614,291.265590512844,227.971700998255
"YJL115W",94.351556277755,123.872920455665,95.0998777296332,100.386498768348
"YNCJ0005C",0,0,0,0
"YJL114W",0.0692124735434494,0,0,0
"YJL113W",0,0,0,0.00458250526184116
"YNCJ0006W",22.5848952731468,21.3754981758485,13.0287224330874,12.4246992666053
"YJL112W",30.1589723440744,32.8816448337921,36.3212201682653,36.3729657650952
"YJL111W",155.629585292619,170.310542521319,164.573335996893,137.383607550476
"YJL110C",25.3315145470708,25.630267853514,25.3568156277822,19.5245274189512
"YJL109C",11.4638731497005,14.949262601372,12.4173836284661,13.2449901463538
"YJL108C",9.24671436907823,11.6271020351051,9.9001147435631,9.05967654856639
"YJL107C",5.34505813725752,6.85889052292046,5.32318393495105,4.61122859379167
"YJL106W",15.1518532832634,12.3091104046682,16.9031592003001,9.67159252951145
"YJL105W",13.386753394484,12.0737272450481,7.18724907651315,6.3531439081598
"YJL104W",110.397586633724,117.298046239969,100.280019400773,116.57917826152
"YNCJ0007C",26.4363856362403,24.9819212812944,28.3313424274444,34.2667871705192
"YJL103C",47.1971485682843,46.8128589897167,53.9050789553636,39.1350786038841
"YJL102W",23.8638278368648,27.2928616952602,25.2479581322063,21.4639926703238
"YNCJ0008W",2.25983466699742,1.64708461971435,2.70531511227769,1.16709503874179
"YJL101C",64.5456262938522,66.5583903067565,59.9274776512987,42.6721630187388
"YJL100W",26.6677481943793,30.0461104087739,29.7477132007542,20.809035801777
"YJL099W",16.6682074421455,17.4051496190895,18.5943635316436,15.8819449030388
"YJL098W",19.3163582678571,22.5487284227524,19.2157629801849,15.393017410563
"YJL097W",48.575091867893,60.0082792826572,42.4267040505752,57.9059378663808
"YJL096W",155.463605465827,159.227669282131,144.611199871344,281.056777413545
"YJL095W",12.853678234063,14.9476734201293,14.2875025977019,9.76886429345769
"YJL094C",40.6802252537111,37.6853212262134,47.2159771181017,30.5763766194851
"YJL093C",31.660855952152,35.1213026386412,28.5981844705584,25.044336011382
"YJL092W",20.3644302688637,21.7143225618274,20.6101841633556,14.9851692066535
"YJL091C",26.5267024619693,28.6022450133044,22.7084389282882,22.5719587491079
"YJL090C",19.7982054386483,21.6374528103564,20.6738530579104,17.8841422870203
"YJL089W",46.0831241843696,43.3143566198858,45.5055188087795,29.5198878960792
"YJL088W",45.2335160427678,51.5707538954929,25.3656542945064,25.4672301865859
"YJL087C",12.1818968833104,13.5436240706576,11.9355420611273,12.1846084595212
"YJL085W",18.3045918211569,18.4723355630229,18.2375740131172,16.6914229158517
"YJL084C",24.4446954195963,24.3077387923779,28.3720030061501,18.044548914415
"YJL083W",14.0232479453819,14.5609540259861,16.0220983309372,10.432640045348
"YJL082W",48.829305532344,51.9604194899596,31.65563621361,19.6700157007616
"YJL081C",67.3659129992993,67.4964072501665,71.4382623806921,57.8708441642236
"YJL080C",31.8528196976885,36.7757318881907,31.6968514260574,25.6185949601819
"YJL079C",60.4620558674736,76.7647578240159,111.663008473892,115.230210912574
"YJL078C",36.4190621204367,51.721071479062,41.2179704327819,35.0966561725943
"YJL077W-B",59.0361425848792,74.8142436154697,42.3901016961694,32.9173850699674
"YJL077C",46.1814986349458,53.0743903570784,43.325177468879,31.303787762616
"YJL077W-A",0,0,0,0
"YJL076W",14.3645545091319,16.5839736897917,15.5030848447493,12.6126358941674
"YJL075C",1.07378920285215,1.38402506174559,2.01276741866704,2.91144032146559
"YJL074C",18.4169837907115,19.9060412033618,21.7915952619769,18.0062254196782
"YJL073W",30.6928392351178,38.8506297147339,26.2145453159138,23.0359749339273
"YJL072C",69.8562465742355,56.9347381319329,61.8688078549067,51.1253980503039
"YJL071W",27.2555711576123,27.1840574627638,26.1313836113328,18.3854680327705
"YJL070C",17.2752854732732,16.4283567251389,16.3370043888929,12.7381618706319
"YJL069C",25.8245115991379,29.4227445479326,25.211528699356,24.0439558436588
"YJL068C",191.912692703644,185.085094830128,224.286028074432,146.658783533625
"YJL066C",303.947124700236,316.481993001804,357.280256111832,263.311017997872
"YJL065C",79.6316286752982,80.5875366495717,70.188568596294,59.9681913582074
"YJL063C",98.7046614593559,113.764157655562,89.5857364568861,96.9319634355845
"YJL062W-A",379.353165093544,410.111302211047,341.011261333097,333.939591584177
"YJL062W",20.938855451272,22.4558482641585,16.8138101397548,13.5332464420167
"YJL061W",21.3333878624439,20.7131271714498,21.9776856965039,19.8377551315547
"YJL060W",31.0517485377354,34.4409712181649,32.7667361108421,26.7081175888248
"YJL059W",18.0928851683251,19.7161532685546,21.3663670939732,20.0669959513738
"YJL058C",5.64622381828671,6.24761803301454,4.91602336387778,5.42928035179393
"YJL057C",89.3987887875356,88.0419330742143,96.2926472670444,62.8143478747969
"YJL056C",16.8169027232512,19.4071811616422,14.1129574739674,9.5819474155951
"YJL055W",166.309133379355,174.55570690247,159.35515705065,141.332757975764
"YJL054W",68.7653378453696,76.6271446872732,63.5617268463992,51.9814140506829
"YJL053W",51.9090819504546,52.9887349517087,55.5651552852668,41.776883549067
"YJL052C-A",4.12419826727029,6.61304474815313,3.90861672992621,6.56734104091997
"YJL052W",1734.10948336206,2369.7435736707,1091.20029193495,783.560914194788
"YJL051W",18.2884079849329,21.3300460229837,14.8575927880549,12.1723663705469
"YJL050W",27.7140857225984,31.1974798795554,24.1650047362291,23.6198193559888
"YJL049W",32.2411191752394,37.5196867925855,33.8269362459246,30.6819624588075
"YJL048C",194.708460836942,193.146740129251,203.561049474243,147.129184406423
"YJL047C-A",5.58621564244018,7.30329521008157,8.04580753762588,6.78428023446387
"YNCJ0009C",6.79812901198399,8.55533761124705,4.50994238068409,7.78250393622532
"YJL047C",15.2639366475484,17.1821731333444,15.4128883475145,11.3782536581487
"YJL046W",23.1644864349816,26.0220622610253,21.7959320600763,24.5550154146988
"YNCJ0010W",1.25689851954904,1.92379483582636,0.658293343987572,0.851979378281509
"YNCJ0011W",0.654634645598459,0,0,0
"YNCJ0012W",0.327317322799229,0.333992158997633,1.71430558330097,0.295826173014413
"YJL045W",235.532390882817,203.652113427735,410.591035516658,244.435343411947
